type,prefix,no,location,moonCycle,origin,artist,description,attributes__category,attributes__gender,no (new),name,gene,moonPhase,image,attributes__trait1,attributes__trait2,attributes__mobility,attributes__intelligence,attributes__ability,attributes__aura,attributes__spirit,attributes__generation
Character,MCOC,25,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Male,179025,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmXmGdbhADQJjJt1KKJxePE7HQfJoLqF2cN5n1SoC5Fw6M,Adaptability,Alert,5,5,7,,,3
Character,MCOC,26,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Male,179026,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmTNVpseHAoa3xevZYbzsMTcbXE4GjCHrcJHaFYL3Y56Sd,Adaptability,Alert,6,7,6,,,3
Character,MCOC,27,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Male,179027,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/Qmb1qgC3wFYyVbznyPu9b4qNLi4QpCzrf1Q4cEDT45DPfC,Adaptability,Alert,7,5,5,,,3
Character,MCOC,28,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Male,179028,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/Qmen8STLrhFNhmELTKLVq6ZmvDF8hyVMNwzkDQzy8SNBXk,Adaptability,Alert,6,5,5,,,3
Character,MCOC,29,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Male,179029,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmUAA62LZkfo8DDwQZHqt7hXx6aCzjNbWkHEdixuxNkdtK,Adaptability,Alert,7,7,5,,,3
Character,MCOC,30,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Male,179030,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmRRrar9XPDYDvQzK91x9AWaVCZcc7CCLrRJAFSgQauBiZ,Adaptability,Alert,6,6,6,,,3
Character,MCOC,31,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Male,179031,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmXgUmbeF7i1J3toLATmCzVwqJ5rvo9fdC86WemqJkRMan,Adaptability,Alert,7,5,7,,,3
Character,MCOC,32,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Male,179032,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmZdiPn6oidMq9xjtpK3pvbFPds1fmbCXRtsAWct47DMVL,Adaptability,Alert,5,7,6,,,3
Character,MCOC,33,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Male,179033,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmTchETscSd2K4nJtWb2i3t2BJBEDAXufd47HRAxPTk82q,Adaptability,Alert,5,7,5,,,3
Character,MCOC,34,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Male,179034,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmXGa32NQYap1FSmW1oiTtGD2qBpAm52seURWdRnXZHKAX,Adaptability,Alert,6,5,5,,,3
Character,MCOC,35,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Male,179035,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmehB4TyneWQFoeih11HkHjuH3rDVcYLgsJJ2T4wWuGyDA,Adaptability,Alert,5,5,5,,,3
Character,MCOC,36,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Male,179036,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmZMQFpb5KUtdD8YfUocmd7GKQaXyNTcm1U4PACpYr1f7u,Adaptability,Alert,7,6,5,,,3
Character,MCOC,37,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Male,179037,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmcgWZHkBRK7srtWQcvtgdzHbEQxL1PzGomntoY9cxr2WJ,Adaptability,Alert,5,6,5,,,3
Character,MCOC,38,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Male,179038,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmXkSpxU6tHEHQzEGZezv96cq7w2EqGZX4hdgTMYErZ9c7,Adaptability,Alert,6,5,5,,,3
Character,MCOC,39,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Male,179039,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmXNkQMijwZfetsehT9C7zvzcGCb4yGaiYjR2wfh8nDXKZ,Adaptability,Alert,6,7,5,,,3
Character,MCOC,40,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Male,179040,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmQmZzsBotsYwvZ6mHRuRfmE1RgbeRucaLuD53UaKMjs5W,Adaptability,Alert,7,7,5,,,3
Character,MCOC,41,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Male,179041,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmUwc4Y1Gdb6bN1vzB666NzEd9e2vNB4KyVLz88bcfbseY,Adaptability,Alert,6,5,5,,,3
Character,MCOC,42,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Male,179042,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmQPs4uZKUeT8mEuikiymwXJHUVFrsj1i44XToP7RoKh1X,Adaptability,Alert,6,7,5,,,3
Character,MCOC,43,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Male,179043,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmSZYMEkc21P6AUdEYtiHr55Vhm8idYYi1qWNFN86MmhHa,Adaptability,Alert,5,7,5,,,3
Character,MCOC,44,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Male,179044,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmeKQ4StGecS149gQtLhPZ5M9UUp7mGSMHDLbcqNdyVimm,Adaptability,Alert,6,5,7,,,3
Character,MCOC,45,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Male,179045,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmYLjGgp6dwDpSzh4969FU72VLEf4zUv5HXCJtkRo7Zhwt,Adaptability,Alert,5,6,7,,,3
Character,MCOC,46,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Male,179046,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmcakuUA7bF8MLAftW1wFPcB5yoviosUDshGKEsYf5RuVx,Adaptability,Alert,5,5,7,,,3
Character,MCOC,47,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Male,179047,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmQugvc3az5xSatRR3vXsxebEw6cW9sWhKcUKMaCTcFJMW,Adaptability,Alert,7,5,6,,,3
Character,MCOC,48,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Male,179048,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/Qmd8JcXaJruZ4KQwfs2g9MrD1pxDmdDaskoCSUdKcz7h8u,Adaptability,Alert,7,6,5,,,3
Character,MCOC,49,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Male,179049,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmctX4Rd6QTyCTRWaft4Ln9wzQAgAQWUzvTagbzCdLWuE5,Adaptability,Alert,7,7,7,,,3
Character,MCOC,50,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Male,179050,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmWTwDwNLS4QyqUgT22pm1trHCr4qo61sorWsPGYmPJSbV,Adaptability,Alert,7,6,6,,,3
Character,MCOC,51,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Male,179051,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmTj8VzdxZaRGfnGicTZvc1to76ihPCGvuYGaDYaG4kbVz,Adaptability,Alert,5,6,7,,,3
Character,MCOC,52,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Male,179052,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmNu89cyDEkNbF6tXmEDDBC3cS2rcHbHy6aLCmJhoDkeQM,Adaptability,Alert,6,6,6,,,3
Character,MCOC,53,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Male,179053,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmX5LdKfVtuxzwYBm54sz4mHz6LbuHZMiBJGdjZewphzLc,Adaptability,Alert,7,6,7,,,3
Character,MCOC,54,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Male,179054,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmQU4UgfVdVvYFvQbQqwJpm89SfJyynRp2VcVJEWuArNYW,Adaptability,Alert,5,6,6,,,3
Character,MCOC,55,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Male,179055,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmcT6udNPmujrcnTSyFTwJkm3q89o2EkvaN8A62Wf76eow,Adaptability,Alert,6,7,6,,,3
Character,MCOC,56,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Male,179056,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmQh2mMqFXwSX6tLqw5z4Z64M67agRQRdWp7pnVQHzfKrb,Adaptability,Alert,5,6,6,,,3
Character,MCOC,57,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Male,179057,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmaUJmgDTUUWMLjgFCjCWfFsFgugxGwVJCNPJzfuWYGuWA,Adaptability,Alert,6,7,7,,,3
Character,MCOC,58,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Male,179058,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmdY4oRNWxMYCR7weEAXkEE6wpGaWmtZKhFA41ZUhvjyJM,Adaptability,Alert,6,7,6,,,3
Character,MCOC,59,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Male,179059,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmSUiSfomagZSLV9oUf43FzETzRpHzcctxE5PPC7b4hZRV,Adaptability,Alert,7,5,7,,,3
Character,MCOC,60,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Male,179060,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmXZEmv85XF6pUJW2S1q49bk9eH1YVPEFCPgBDYWNk34zw,Adaptability,Alert,5,6,5,,,3
Character,MCOC,61,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Male,179061,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmfRPNaXhVEm5d1jJDrx7A5JSj3Jrs7NHghjg294G89rfX,Adaptability,Alert,6,6,6,,,3
Character,MCOC,62,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Male,179062,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmcMMEcJQWzugLDaryCNEYG3fWDQZyrQBeNhVPDhmCyuRB,Adaptability,Alert,7,7,6,,,3
Character,MCOC,63,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Male,179063,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmeVNhtP3kwMxcL5LDP5tmuFBS6bKshHzRcTPfYcbesf8u,Adaptability,Alert,6,5,6,,,3
Character,MCOC,64,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Male,179064,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmYBerNatCvYosziGQNBwxqxP58oX8uQVVywKfhgwEaXuT,Adaptability,Alert,5,7,7,,,3
Character,MCOC,65,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Male,179065,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmTxwf6JhB5AjVyy7DwTKPqsuSixVmvC5FjJmMhwGDmEqh,Adaptability,Alert,7,6,5,,,3
Character,MCOC,66,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Male,179066,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmcG9DuMxwSnCSecQzfqAN4rJV65FcAbTyznPi9MiVq6o5,Adaptability,Alert,6,6,7,,,3
Character,MCOC,67,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Male,179067,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmfZSRjUGiQ63BFS2Yz8ZXUADL3BdnNqNxna8kUkU66Rjk,Adaptability,Alert,6,7,7,,,3
Character,MCOC,68,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Male,179068,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmY9NATNwqg8qwXZD2rZzUZ4uCgrMZNLR3DDg8Ftwve1rb,Adaptability,Alert,5,5,5,,,3
Character,MCOC,69,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Male,179069,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmYygZtnfFt6iRtFyYPsvY1XzLvssyKaLoErkUW1CFJS9A,Adaptability,Alert,5,5,7,,,3
Character,MCOC,70,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Male,179070,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmRD8r6AQR7JRJjX1GSjDkXF3cjnKHGqfXAwSeZC2gfRQN,Adaptability,Alert,7,7,6,,,3
Character,MCOC,71,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Male,179071,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmU7dGEHDtSMCdeaxNuxnYJc44MRqrbwA64f73XuHibY7M,Adaptability,Alert,6,5,5,,,3
Character,MCOC,72,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Male,179072,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/Qma9nnqwF2BGzNjkULbj3vZuEWtpMw9pMYWV1Qs7YBg2ch,Adaptability,Alert,6,6,7,,,3
Character,MCOC,73,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Male,179073,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmZwgsyvF1EmPkoMWYt8cNDtNmzJq7VWMHRKcJZxB47W1R,Adaptability,Alert,7,5,5,,,3
Character,MCOC,74,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Male,179074,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmevxgciWmrCNN6y8VxpuBNBXZLHyNHsEG3Q6YUp1bXuzh,Adaptability,Alert,6,5,6,,,3
Character,MCOC,75,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Male,179075,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmRuYp2p3ASWTi9e22wUQFQKMBC7iAwgXwf2kZgEpwQDEV,Adaptability,Alert,6,7,6,,,3
Character,MCOC,76,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Female,179076,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmP6bqwYu58axPqQNuc1vUHnot7DxABvdXqAnZ9MwdTa2d,Adaptability,Alert,6,5,7,,,3
Character,MCOC,77,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Female,179077,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmarUSqxngVeBPhvcafbJLFgDdueB9s5M5fZ5bjgXTVUTT,Adaptability,Alert,5,7,7,,,3
Character,MCOC,78,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Female,179078,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmP2KEbRyeXrx3pRjkJdSXyi45hBHYrmFbfmZeM5AWVXhn,Adaptability,Alert,6,7,5,,,3
Character,MCOC,79,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Female,179079,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmWGwqpbYsq6znDipdEeMedEgMYNZbhB44DnL1wcq8YQaD,Adaptability,Alert,7,7,5,,,3
Character,MCOC,80,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Female,179080,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmcT1vDsKXSNb7k52MpQmJJb2D3LAa8cGQ94u8mh2X7tqT,Adaptability,Alert,6,6,6,,,3
Character,MCOC,81,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Female,179081,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/Qmf6MYAcoCHXHnaa98wSjjjrBMx97KNXXiXiKJqbCHUgRn,Adaptability,Alert,5,5,6,,,3
Character,MCOC,82,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Female,179082,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmaTWQTMzDcrpGEVb2bo3gPdm5EFBmgJi3Ty6BMCiESAfT,Adaptability,Alert,5,5,5,,,3
Character,MCOC,83,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Female,179083,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmYB3UiPCHR6HYLfxibcRia88n2xL2td7bNV9AKzWWY3DH,Adaptability,Alert,5,7,6,,,3
Character,MCOC,84,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Female,179084,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmRUnph9JwZrwdFfriPgufkyk4SGVVk3CtZ4z6FFPnuCCV,Adaptability,Alert,5,5,6,,,3
Character,MCOC,85,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Female,179085,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmUoJomznKUkHAELbZ78iQprdyTrtuiXMZAwbea8YWHY6P,Adaptability,Alert,6,6,6,,,3
Character,MCOC,86,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Female,179086,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmNbehbifLmk6JxVGQHvq5DRVA8M7uF4D9ESirVepvWa4K,Adaptability,Alert,7,5,7,,,3
Character,MCOC,87,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Female,179087,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmXzNrR6pof8u5gRdU1f2qAfvEquvwNw2eM9oKVG6D1qSK,Adaptability,Alert,5,7,6,,,3
Character,MCOC,88,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Female,179088,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmbpTVeqP3EVgc4AjVZDeu9LpKSmBSBwyUHhUGBC4r9hX6,Adaptability,Alert,6,5,7,,,3
Character,MCOC,89,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Female,179089,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmSJDGFJ4Uu3YsCeRrRGdQRnx2pUUvPnPDBhcbHMQy4iFL,Adaptability,Alert,7,5,7,,,3
Character,MCOC,90,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Female,179090,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmVwkT5DJg9QRJ1pgVTvFQ3ys1MFM1Fujr8xPqyfJGD1rP,Adaptability,Alert,5,7,6,,,3
