type,location,moonCycle,origin,artist,attributes__category,description,prefix,no,no (new),name,moonPhase,image,attributes__gender,attributes__explore,attributes__research,attributes__community,attributes__trait1,attributes__trait2,attributes__trait3,attributes__trait4,attributes__trait5,attributes__trait6
Character,Moon,1,Comet,GIN,Moon Duo,This conscientious pair have the gift of creativity. They are intelligent enough to know and composed enough to wait for the right time to share their bright ideas with the rest of the group.,CDAL,3,,AXL x Ludvik,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/Qma1UwiFNQJiqy9Yzi8MqAaG3UN755oLpG3PeLB1oJkgjy,Male Male,16,16,16,Patience,Wisdom,Imagination,Wit,Humility,Generosity
Character,Moon,1,Comet,GIN,Moon Duo,This conscientious pair have the gift of creativity. They are intelligent enough to know and composed enough to wait for the right time to share their bright ideas with the rest of the group.,CDAL,4,,AXL x Ludvik,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmXikm9isN9yR8ogGCYFo3vGB45BAN9RSdteJFA2TmpZ72,Male Male,16,16,16,Patience,Wisdom,Imagination,Wit,Humility,Generosity
Character,Moon,1,Comet,GIN,Moon Duo,This conscientious pair have the gift of creativity. They are intelligent enough to know and composed enough to wait for the right time to share their bright ideas with the rest of the group.,CDAL,5,,AXL x Ludvik,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmVmVGkngCrG8Wx6hytmSvULeYfYWMsZjXd15S5j3LNoFD,Male Male,16,16,16,Patience,Wisdom,Imagination,Wit,Humility,Generosity
Character,Moon,1,Comet,GIN,Moon Duo,This conscientious pair have the gift of creativity. They are intelligent enough to know and composed enough to wait for the right time to share their bright ideas with the rest of the group.,CDAL,6,,AXL x Ludvik,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmPzBbVZUpgThrfsaED491MoGgByQjzdV3M7qgot3on242,Male Male,16,16,16,Patience,Wisdom,Imagination,Wit,Humility,Generosity
Character,Moon,1,Comet,GIN,Moon Duo,This conscientious pair have the gift of creativity. They are intelligent enough to know and composed enough to wait for the right time to share their bright ideas with the rest of the group.,CDAL,7,,AXL x Ludvik,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmRxxJXFCABzwcGuN2EzFgPYprqmB8nbtfaoL6aWdCecMf,Male Male,16,16,16,Patience,Wisdom,Imagination,Wit,Humility,Generosity
Character,Moon,1,Comet,GIN,Moon Duo,This conscientious pair have the gift of creativity. They are intelligent enough to know and composed enough to wait for the right time to share their bright ideas with the rest of the group.,CDAL,8,,AXL x Ludvik,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmXMdvX8Ds73QdRzaFFzzpACwgRhqbH7GdmUPQHnTKbcaq,Male Male,16,16,16,Patience,Wisdom,Imagination,Wit,Humility,Generosity
Character,Moon,1,Comet,GIN,Moon Duo,This conscientious pair have the gift of creativity. They are intelligent enough to know and composed enough to wait for the right time to share their bright ideas with the rest of the group.,CDAL,9,,AXL x Ludvik,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmcxA5JkQoZca1hdWJLQ3RTw423XA8HjVqF6cf4qFC6w2J,Male Male,16,16,16,Patience,Wisdom,Imagination,Wit,Humility,Generosity
Character,Moon,1,Comet,GIN,Moon Duo,This conscientious pair have the gift of creativity. They are intelligent enough to know and composed enough to wait for the right time to share their bright ideas with the rest of the group.,CDAL,10,,AXL x Ludvik,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmQ82CB8BTJxGKtqrQjsCAgzKtDwkEqx3vtJoh7oGTkHdd,Male Male,16,16,16,Patience,Wisdom,Imagination,Wit,Humility,Generosity
Character,Moon,1,Comet,GIN,Moon Duo,"When determination and bravery collide, you get Dev and Sirius. This duo uses intelligence and charm to win anyone over and without a blink, keeps their eyes on the prize.",CDDS,1,,DEV x Sirius,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmZtSH6ZAHkCHpDH2cDdH8z7PgaC8nGgMKwbzDM3rXECfc,Male Male,16,16,16,Courage,Logic,Discipline,Alert,Charisma,Focus
Character,Moon,1,Comet,GIN,Moon Duo,"When determination and bravery collide, you get Dev and Sirius. This duo uses intelligence and charm to win anyone over and without a blink, keeps their eyes on the prize.",CDDS,2,,DEV x Sirius,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmTTi3P9U8h5FpL6cFQGM25WDaMnPfV8HXdafzSDBGCYLm,Male Male,16,16,16,Courage,Logic,Discipline,Alert,Charisma,Focus
Character,Moon,1,Comet,GIN,Moon Duo,"When determination and bravery collide, you get Dev and Sirius. This duo uses intelligence and charm to win anyone over and without a blink, keeps their eyes on the prize.",CDDS,3,,DEV x Sirius,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmeSU7Hyq8cafjnohvhzPFDUjitFNBAuXoh6xU2fsEjU2U,Male Male,16,16,16,Courage,Logic,Discipline,Alert,Charisma,Focus
Character,Moon,1,Comet,GIN,Moon Duo,"When determination and bravery collide, you get Dev and Sirius. This duo uses intelligence and charm to win anyone over and without a blink, keeps their eyes on the prize.",CDDS,4,,DEV x Sirius,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmXzmHixoA4MuBkNUXgPS5gXyPbuKvn1rReaistGqm4ifW,Male Male,16,16,16,Courage,Logic,Discipline,Alert,Charisma,Focus
Character,Moon,1,Comet,GIN,Moon Duo,"When determination and bravery collide, you get Dev and Sirius. This duo uses intelligence and charm to win anyone over and without a blink, keeps their eyes on the prize.",CDDS,5,,DEV x Sirius,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmSsR1eEX6xcdM8AKKg3FtHWk8ep86dhq5RvpPdTaukb1J,Male Male,16,16,16,Courage,Logic,Discipline,Alert,Charisma,Focus
Character,Moon,1,Comet,GIN,Moon Duo,"When determination and bravery collide, you get Dev and Sirius. This duo uses intelligence and charm to win anyone over and without a blink, keeps their eyes on the prize.",CDDS,6,,DEV x Sirius,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmVMhMe93VeKnvXnmmDvded9Sw2U4yD1dPMoXesP4VBqjB,Male Male,16,16,16,Courage,Logic,Discipline,Alert,Charisma,Focus
Character,Moon,1,Comet,GIN,Moon Duo,"When determination and bravery collide, you get Dev and Sirius. This duo uses intelligence and charm to win anyone over and without a blink, keeps their eyes on the prize.",CDDS,7,,DEV x Sirius,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/Qmc98f4ULF9VRF59iTj2f9CzmTWyrtMJH5ZaYdKf3iXaAL,Male Male,16,16,16,Courage,Logic,Discipline,Alert,Charisma,Focus
Character,Moon,1,Comet,GIN,Moon Duo,"When determination and bravery collide, you get Dev and Sirius. This duo uses intelligence and charm to win anyone over and without a blink, keeps their eyes on the prize.",CDDS,8,,DEV x Sirius,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmQQtUA1Jsyv4cPkcDSXZcv9agX7jQLR4JtsRkegGRr3tp,Male Male,16,16,16,Courage,Logic,Discipline,Alert,Charisma,Focus
Character,Moon,1,Comet,GIN,Moon Duo,"When determination and bravery collide, you get Dev and Sirius. This duo uses intelligence and charm to win anyone over and without a blink, keeps their eyes on the prize.",CDDS,9,,DEV x Sirius,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmTAgjZq6nho6SgcHFKUjJcfM7kNUPqbK9qDD2PD71Gsdx,Male Male,16,16,16,Courage,Logic,Discipline,Alert,Charisma,Focus
Character,Moon,1,Comet,GIN,Moon Duo,"When determination and bravery collide, you get Dev and Sirius. This duo uses intelligence and charm to win anyone over and without a blink, keeps their eyes on the prize.",CDDS,10,,DEV x Sirius,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmSpAbQuaDKVeC1GFZx2KiS8AeFzDrhLJiDHcrwfvoJm1a,Male Male,16,16,16,Courage,Logic,Discipline,Alert,Charisma,Focus
Character,Moon,1,Comet,GIN,Moon Duo,"With the ability to wow the group, this duo is grateful for the attention they get and influence they have. This is why they use it for good and to encourage kindness and the spirit of giving to all around them.",CDIC,1,,IZI x Chantz,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmVUeejUmdUB6VZ254SEvgEfXxwem2v8YJvsTRyfE4ZmTF,Female Female,16,16,16,Gratitude ,Luck,Efficiency,Charisma,Generosity,Charm
Character,Moon,1,Comet,GIN,Moon Duo,"With the ability to wow the group, this duo is grateful for the attention they get and influence they have. This is why they use it for good and to encourage kindness and the spirit of giving to all around them.",CDIC,2,,IZI x Chantz,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmX3p3kz2zQLw1rhCToN35pY6WPskSqnhhoX5yybP9oe1S,Female Female,16,16,16,Gratitude ,Luck,Efficiency,Charisma,Generosity,Charm
Character,Moon,1,Comet,GIN,Moon Duo,"With the ability to wow the group, this duo is grateful for the attention they get and influence they have. This is why they use it for good and to encourage kindness and the spirit of giving to all around them.",CDIC,3,,IZI x Chantz,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmVjs8wkAwZYatmq8NS9LDD6sWYYzX1rga3jViDJ9si1ER,Female Female,16,16,16,Gratitude ,Luck,Efficiency,Charisma,Generosity,Charm
Character,Moon,1,Comet,GIN,Moon Duo,"With the ability to wow the group, this duo is grateful for the attention they get and influence they have. This is why they use it for good and to encourage kindness and the spirit of giving to all around them.",CDIC,4,,IZI x Chantz,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/Qme5VH5a9gQ5jZFFX6hpdD765YscvGkyZW7d2E3wu1Ya1A,Female Female,16,16,16,Gratitude ,Luck,Efficiency,Charisma,Generosity,Charm
Character,Moon,1,Comet,GIN,Moon Duo,"With the ability to wow the group, this duo is grateful for the attention they get and influence they have. This is why they use it for good and to encourage kindness and the spirit of giving to all around them.",CDIC,5,,IZI x Chantz,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmfRjdD1MuWoUQF5THSjKNpc5tAvEXy2v4YouC5pDAZqB6,Female Female,16,16,16,Gratitude ,Luck,Efficiency,Charisma,Generosity,Charm
Character,Moon,1,Comet,GIN,Moon Duo,"With the ability to wow the group, this duo is grateful for the attention they get and influence they have. This is why they use it for good and to encourage kindness and the spirit of giving to all around them.",CDIC,6,,IZI x Chantz,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/Qmf8qXjLe5bpK2gMJQ9HyFVfuu8Z6kgGZXFW6ZpqxhtWZZ,Female Female,16,16,16,Gratitude ,Luck,Efficiency,Charisma,Generosity,Charm
Character,Moon,1,Comet,GIN,Moon Duo,"With the ability to wow the group, this duo is grateful for the attention they get and influence they have. This is why they use it for good and to encourage kindness and the spirit of giving to all around them.",CDIC,7,,IZI x Chantz,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmUFdSZ82MMYMSYWi9fGPL9R6CSq5HqYixfueNwEz5KvvY,Female Female,16,16,16,Gratitude ,Luck,Efficiency,Charisma,Generosity,Charm
Character,Moon,1,Comet,GIN,Moon Duo,"With the ability to wow the group, this duo is grateful for the attention they get and influence they have. This is why they use it for good and to encourage kindness and the spirit of giving to all around them.",CDIC,8,,IZI x Chantz,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmR1Df6cqDpifka4S87YYbmNdcVw8TbD7RdKvsUr6NRJ8o,Female Female,16,16,16,Gratitude ,Luck,Efficiency,Charisma,Generosity,Charm
Character,Moon,1,Comet,GIN,Moon Duo,"With the ability to wow the group, this duo is grateful for the attention they get and influence they have. This is why they use it for good and to encourage kindness and the spirit of giving to all around them.",CDIC,9,,IZI x Chantz,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmVCZDxnHZD6XHvy6Wpk3sRfdRCPRkDju3oBYfy2epdE6E,Female Female,16,16,16,Gratitude ,Luck,Efficiency,Charisma,Generosity,Charm
Character,Moon,1,Comet,GIN,Moon Duo,"With the ability to wow the group, this duo is grateful for the attention they get and influence they have. This is why they use it for good and to encourage kindness and the spirit of giving to all around them.",CDIC,10,,IZI x Chantz,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmdR39sMzN9WT7LBA5bvSaKexSz8WysgwRWdzf82WefRVw,Female Female,16,16,16,Gratitude ,Luck,Efficiency,Charisma,Generosity,Charm
Character,Moon,1,Comet,GIN,Moon Duo,"Whether the flow means a torrential downpour or a droplet, this skilled pair is ready to go with it. Need a quick change in gears? No problem. They are prepared for whatever life throws at them and in the case of nothing, they are happy to wait.",CDKW,1,,KYE x Wynter,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/Qmeeobd5A9NdSBFb46ZuW4S3z6S737mUsjaHBa5VMJeW2B,Female Female,16,16,16,Patience,Talent,Ambition,Versatility,Respect,Alert
Character,Moon,1,Comet,GIN,Moon Duo,"Whether the flow means a torrential downpour or a droplet, this skilled pair is ready to go with it. Need a quick change in gears? No problem. They are prepared for whatever life throws at them and in the case of nothing, they are happy to wait.",CDKW,2,,KYE x Wynter,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmYNdXF9vomd75ggGsQTG8tB13gFpHzPn7yUjv2rVgUqyv,Female Female,16,16,16,Patience,Talent,Ambition,Versatility,Respect,Alert
Character,Moon,1,Comet,GIN,Moon Duo,"Whether the flow means a torrential downpour or a droplet, this skilled pair is ready to go with it. Need a quick change in gears? No problem. They are prepared for whatever life throws at them and in the case of nothing, they are happy to wait.",CDKW,3,,KYE x Wynter,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmdeC4SSAPZmjURpLR8ebr6Zxw7GA7K23ni6sdMxfpGtJp,Female Female,16,16,16,Patience,Talent,Ambition,Versatility,Respect,Alert
Character,Moon,1,Comet,GIN,Moon Duo,"Whether the flow means a torrential downpour or a droplet, this skilled pair is ready to go with it. Need a quick change in gears? No problem. They are prepared for whatever life throws at them and in the case of nothing, they are happy to wait.",CDKW,4,,KYE x Wynter,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmWXdAhBvPodd7HKijQym6vJJnFVVSNJ5GPdYCVWU4oz4b,Female Female,16,16,16,Patience,Talent,Ambition,Versatility,Respect,Alert
Character,Moon,1,Comet,GIN,Moon Duo,"Whether the flow means a torrential downpour or a droplet, this skilled pair is ready to go with it. Need a quick change in gears? No problem. They are prepared for whatever life throws at them and in the case of nothing, they are happy to wait.",CDKW,5,,KYE x Wynter,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmT9yFHQu9dLBXeVBJqWTbGtMUWrovJbN7QFiA2DHLfRGU,Female Female,16,16,16,Patience,Talent,Ambition,Versatility,Respect,Alert
Character,Moon,1,Comet,GIN,Moon Duo,"Whether the flow means a torrential downpour or a droplet, this skilled pair is ready to go with it. Need a quick change in gears? No problem. They are prepared for whatever life throws at them and in the case of nothing, they are happy to wait.",CDKW,6,,KYE x Wynter,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmZNXGtCVJnwoAP5XrAXokejEuH5iTp1s461LWhGW3peb6,Female Female,16,16,16,Patience,Talent,Ambition,Versatility,Respect,Alert
Character,Moon,1,Comet,GIN,Moon Duo,"Whether the flow means a torrential downpour or a droplet, this skilled pair is ready to go with it. Need a quick change in gears? No problem. They are prepared for whatever life throws at them and in the case of nothing, they are happy to wait.",CDKW,7,,KYE x Wynter,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmaZnj6k69BdLFAucuo6YPXNE5xUSeeBrRdZQo2VAzFjPS,Female Female,16,16,16,Patience,Talent,Ambition,Versatility,Respect,Alert
Character,Moon,1,Comet,GIN,Moon Duo,"Whether the flow means a torrential downpour or a droplet, this skilled pair is ready to go with it. Need a quick change in gears? No problem. They are prepared for whatever life throws at them and in the case of nothing, they are happy to wait.",CDKW,8,,KYE x Wynter,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmT442GbwkkEMYtNJGRVvacZzBS48USJ78gmfrAyc2xQFj,Female Female,16,16,16,Patience,Talent,Ambition,Versatility,Respect,Alert
Character,Moon,1,Comet,GIN,Moon Duo,"Whether the flow means a torrential downpour or a droplet, this skilled pair is ready to go with it. Need a quick change in gears? No problem. They are prepared for whatever life throws at them and in the case of nothing, they are happy to wait.",CDKW,9,,KYE x Wynter,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmWKiYNNR2tvcaTgZRZMmj1Y7A1e5t7FjqPBc55SZQfFqy,Female Female,16,16,16,Patience,Talent,Ambition,Versatility,Respect,Alert
Character,Moon,1,Comet,GIN,Moon Duo,"Whether the flow means a torrential downpour or a droplet, this skilled pair is ready to go with it. Need a quick change in gears? No problem. They are prepared for whatever life throws at them and in the case of nothing, they are happy to wait.",CDKW,10,,KYE x Wynter,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmbjkBbUNmhA5JVuCGUWBpVmipnHKGuGYXhXHqqHXjeUaT,Female Female,16,16,16,Patience,Talent,Ambition,Versatility,Respect,Alert
Character,Moon,1,Comet,GIN,Moon Duo,"These savvy girls know that in order to succeed, you have to put the work in, as well as be grateful for what the universe already allowed you to accomplish. No wonder the gang loves this duo.",CDLW,1,,LIN x Wila,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmesssHwNSS1cQU39xacpcPuD5GgG1GFLio4wPbwtfjSuS,Female Female,16,16,16,Gratitude,Skillful,Faith,Clever,Sociable,Discipline
Character,Moon,1,Comet,GIN,Moon Duo,"These savvy girls know that in order to succeed, you have to put the work in, as well as be grateful for what the universe already allowed you to accomplish. No wonder the gang loves this duo.",CDLW,2,,LIN x Wila,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmWnkKXzGssFYvsyaSdVpKuSiL6oHyrZuUkn7JrGpmiz55,Female Female,16,16,16,Gratitude,Skillful,Faith,Clever,Sociable,Discipline
Character,Moon,1,Comet,GIN,Moon Duo,"These savvy girls know that in order to succeed, you have to put the work in, as well as be grateful for what the universe already allowed you to accomplish. No wonder the gang loves this duo.",CDLW,3,,LIN x Wila,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmUJv9aUjmTbLxWTaHibNPjb6Xmyx1i3EgmWxFmKsZhSRK,Female Female,16,16,16,Gratitude,Skillful,Faith,Clever,Sociable,Discipline
Character,Moon,1,Comet,GIN,Moon Duo,"These savvy girls know that in order to succeed, you have to put the work in, as well as be grateful for what the universe already allowed you to accomplish. No wonder the gang loves this duo.",CDLW,4,,LIN x Wila,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmWKPq8B93souVNisyVbQ3xJbskKR5yyMwvLBepYwRTQ6c,Female Female,16,16,16,Gratitude,Skillful,Faith,Clever,Sociable,Discipline
Character,Moon,1,Comet,GIN,Moon Duo,"These savvy girls know that in order to succeed, you have to put the work in, as well as be grateful for what the universe already allowed you to accomplish. No wonder the gang loves this duo.",CDLW,5,,LIN x Wila,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmYqYMBPUL6n6dtfdfEFxADMw2KZEqv5xJXp5nqgdNCtFy,Female Female,16,16,16,Gratitude,Skillful,Faith,Clever,Sociable,Discipline
Character,Moon,1,Comet,GIN,Moon Duo,"These savvy girls know that in order to succeed, you have to put the work in, as well as be grateful for what the universe already allowed you to accomplish. No wonder the gang loves this duo.",CDLW,6,,LIN x Wila,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmZXG7fWkyhLvyePpwMpXb1a2Y9X4etmBtvxB7vRPeuMqo,Female Female,16,16,16,Gratitude,Skillful,Faith,Clever,Sociable,Discipline
Character,Moon,1,Comet,GIN,Moon Duo,"These savvy girls know that in order to succeed, you have to put the work in, as well as be grateful for what the universe already allowed you to accomplish. No wonder the gang loves this duo.",CDLW,7,,LIN x Wila,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmRPmiohbmi8EBtYs6NSQC7kfjtLBEATKbuw97tKYteu7w,Female Female,16,16,16,Gratitude,Skillful,Faith,Clever,Sociable,Discipline
Character,Moon,1,Comet,GIN,Moon Duo,"These savvy girls know that in order to succeed, you have to put the work in, as well as be grateful for what the universe already allowed you to accomplish. No wonder the gang loves this duo.",CDLW,8,,LIN x Wila,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmdEQWTe2fwfzSygb31AYDtis6ueDyiBxwpKmr67Hk92Pw,Female Female,16,16,16,Gratitude,Skillful,Faith,Clever,Sociable,Discipline
Character,Moon,1,Comet,GIN,Moon Duo,"These savvy girls know that in order to succeed, you have to put the work in, as well as be grateful for what the universe already allowed you to accomplish. No wonder the gang loves this duo.",CDLW,9,,LIN x Wila,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmRVjo7LJzzQypAps6X9Kb2Aj84oWVFnXbsnZMzhLwzkHV,Female Female,16,16,16,Gratitude,Skillful,Faith,Clever,Sociable,Discipline
Character,Moon,1,Comet,GIN,Moon Duo,"These savvy girls know that in order to succeed, you have to put the work in, as well as be grateful for what the universe already allowed you to accomplish. No wonder the gang loves this duo.",CDLW,10,,LIN x Wila,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmetfBGM8GvPxhjzswMVPZdKU9WNdrmcaygSouB3WWCeTk,Female Female,16,16,16,Gratitude,Skillful,Faith,Clever,Sociable,Discipline
Character,Moon,1,Comet,GIN,Moon Duo,"Together, these two can rule the universe. With their need to take initiative and move the group forward, they know persistence with the ability to listen to life’s messages are the way to go.",CDRG,1,,RAX x Gideon,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmfAguvNvK8CzPMZzQAvV2wJbpvDzxoGWHbgmgsdVP1HRV,Female Male,16,16,16,Knowledge,Leader,Determination,Adaptability,Charm,Intuition
Character,Moon,1,Comet,GIN,Moon Duo,"Together, these two can rule the universe. With their need to take initiative and move the group forward, they know persistence with the ability to listen to life’s messages are the way to go.",CDRG,2,,RAX x Gideon,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmYVRwYoHh2HyK6tGGRffG5PUE2bGCTToenGEPog7kchFy,Female Male,16,16,16,Knowledge,Leader,Determination,Adaptability,Charm,Intuition
Character,Moon,1,Comet,GIN,Moon Duo,"Together, these two can rule the universe. With their need to take initiative and move the group forward, they know persistence with the ability to listen to life’s messages are the way to go.",CDRG,3,,RAX x Gideon,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmZK5zGzQUJPuFh49q3GRP4vSM2psSBtb5EJKK941dd2zo,Female Male,16,16,16,Knowledge,Leader,Determination,Adaptability,Charm,Intuition
Character,Moon,1,Comet,GIN,Moon Duo,"Together, these two can rule the universe. With their need to take initiative and move the group forward, they know persistence with the ability to listen to life’s messages are the way to go.",CDRG,4,,RAX x Gideon,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmX96R71YgHKN1qm7e36SbrHvbKokYUcDdoNVzt93vxMbd,Female Male,16,16,16,Knowledge,Leader,Determination,Adaptability,Charm,Intuition
Character,Moon,1,Comet,GIN,Moon Duo,"Together, these two can rule the universe. With their need to take initiative and move the group forward, they know persistence with the ability to listen to life’s messages are the way to go.",CDRG,5,,RAX x Gideon,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmTbkBYHy1r3pdiWv5AF1BJYR1fQpT6D41UfATSowCe7rZ,Female Male,16,16,16,Knowledge,Leader,Determination,Adaptability,Charm,Intuition
Character,Moon,1,Comet,GIN,Moon Duo,"Together, these two can rule the universe. With their need to take initiative and move the group forward, they know persistence with the ability to listen to life’s messages are the way to go.",CDRG,6,,RAX x Gideon,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmQEEpKRGYqcvUC3qNCdvA1fZz4ZGPSFrE1LxdcfsTmvGN,Female Male,16,16,16,Knowledge,Leader,Determination,Adaptability,Charm,Intuition
Character,Moon,1,Comet,GIN,Moon Duo,"Together, these two can rule the universe. With their need to take initiative and move the group forward, they know persistence with the ability to listen to life’s messages are the way to go.",CDRG,7,,RAX x Gideon,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmSSWuMCwrQeefnHEPiuxqpf4U6ePmkWij2TBqiutppJcL,Female Male,16,16,16,Knowledge,Leader,Determination,Adaptability,Charm,Intuition
Character,Moon,1,Comet,GIN,Moon Duo,"Together, these two can rule the universe. With their need to take initiative and move the group forward, they know persistence with the ability to listen to life’s messages are the way to go.",CDRG,8,,RAX x Gideon,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmTqWBQnWqsrkQd5UgEwg5ZF2tgHW8ACpJspsVoHPVdWTe,Female Male,16,16,16,Knowledge,Leader,Determination,Adaptability,Charm,Intuition
Character,Moon,1,Comet,GIN,Moon Duo,"Together, these two can rule the universe. With their need to take initiative and move the group forward, they know persistence with the ability to listen to life’s messages are the way to go.",CDRG,9,,RAX x Gideon,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmTbvkKXScCZut8cTNiC783QzxHKWfwuUSwvDAUhe3rfqd,Female Male,16,16,16,Knowledge,Leader,Determination,Adaptability,Charm,Intuition
Character,Moon,1,Comet,GIN,Moon Duo,"Together, these two can rule the universe. With their need to take initiative and move the group forward, they know persistence with the ability to listen to life’s messages are the way to go.",CDRG,10,,RAX x Gideon,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmXL8TSauUCJV1KmGPCwP6CC9xQ4wuvoco7t6hcq3Nuzx5,Female Male,16,16,16,Knowledge,Leader,Determination,Adaptability,Charm,Intuition
Character,Moon,1,Comet,GIN,Moon Duo,"Observant and sharp, nothing slips by these two. And if you try, the jokes on you! Astuteness aside, these two have everyone in stitches with their clever remarks.",CDWO,1,,WUN x Orson,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmbHv6SEdJrFxNcqkLQbwzFxdU4faA5qVkDex1Cfvsq4dV,Male Male,16,16,16,Knowledge,Logic,Versatility,Alert,Humor,Adaptability
Character,Moon,1,Comet,GIN,Moon Duo,"Observant and sharp, nothing slips by these two. And if you try, the jokes on you! Astuteness aside, these two have everyone in stitches with their clever remarks.",CDWO,2,,WUN x Orson,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/Qmf6AJrFAPkdAZTtrjUmL5YYWBEtRWkp7N5BaAZv5QyS1i,Male Male,16,16,16,Knowledge,Logic,Versatility,Alert,Humor,Adaptability
Character,Moon,1,Comet,GIN,Moon Duo,"Observant and sharp, nothing slips by these two. And if you try, the jokes on you! Astuteness aside, these two have everyone in stitches with their clever remarks.",CDWO,3,,WUN x Orson,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmPXCQqMSWtcaphRX9CEKoo1hr6BKeEsQ2gEKgz9JseZ1N,Male Male,16,16,16,Knowledge,Logic,Versatility,Alert,Humor,Adaptability
Character,Moon,1,Comet,GIN,Moon Duo,"Observant and sharp, nothing slips by these two. And if you try, the jokes on you! Astuteness aside, these two have everyone in stitches with their clever remarks.",CDWO,4,,WUN x Orson,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmcezbTXX2eWy2rsudU3q1XXCVMSsZNyej866nDpinHGoG,Male Male,16,16,16,Knowledge,Logic,Versatility,Alert,Humor,Adaptability
Character,Moon,1,Comet,GIN,Moon Duo,"Observant and sharp, nothing slips by these two. And if you try, the jokes on you! Astuteness aside, these two have everyone in stitches with their clever remarks.",CDWO,5,,WUN x Orson,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmaqDasuE3AwXjs5n6uABsU3PX3i4uVCySmJCur9JCzGWr,Male Male,16,16,16,Knowledge,Logic,Versatility,Alert,Humor,Adaptability
Character,Moon,1,Comet,GIN,Moon Duo,"Observant and sharp, nothing slips by these two. And if you try, the jokes on you! Astuteness aside, these two have everyone in stitches with their clever remarks.",CDWO,6,,WUN x Orson,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmTEt3e7VTZWM8b5Va22aYmcFLnxjrWWdST8VyVej1HQkw,Male Male,16,16,16,Knowledge,Logic,Versatility,Alert,Humor,Adaptability
